PassengerId,Name,Sex,Age,Pclass,SibSp,Parch,Fare,Embarked,Cabin,Ticket,Survived
16562,Passenger_016562,male,26.4,1,0,0,32.13,Q,A,TKT-380533,0
16563,Passenger_016563,male,30.8,3,2,0,9.26,S,E,TKT-911215,0
16564,Passenger_016564,male,43.3,3,1,0,7.65,S,,TKT-848840,0
16565,Passenger_016565,female,29.1,3,0,0,11.19,Q,G,TKT-146257,0
16566,Passenger_016566,female,35.0,3,0,1,16.32,S,E,TKT-929244,1
16567,Passenger_016567,male,38.3,2,0,1,37.32,C,,TKT-479082,0
16568,Passenger_016568,male,59.5,3,2,1,14.79,S,F,TKT-173068,0
16569,Passenger_016569,female,37.7,3,0,0,7.62,S,G,TKT-898950,1
16570,Passenger_016570,male,38.3,1,0,1,65.88,S,A,TKT-360893,0
16571,Passenger_016571,male,31.8,2,0,0,30.31,S,D,TKT-472203,0
16572,Passenger_016572,female,10.2,3,0,0,20.58,S,G,TKT-883285,1
16573,Passenger_016573,female,17.5,1,3,0,60.17,S,,TKT-119201,1
16574,Passenger_016574,male,18.5,1,1,0,50.3,S,A,TKT-590443,1
16575,Passenger_016575,female,27.0,1,0,2,128.06,S,B,TKT-566036,1
16576,Passenger_016576,male,28.8,3,0,0,9.43,S,,TKT-880992,0
16577,Passenger_016577,male,,3,0,0,9.82,S,E,TKT-985707,0
16578,Passenger_016578,male,14.7,1,0,0,127.05,S,A,TKT-787211,1
16579,Passenger_016579,male,58.0,3,0,1,8.92,C,E,TKT-304863,0
16580,Passenger_016580,male,30.7,1,0,0,131.25,S,C,TKT-876901,0
16581,Passenger_016581,female,38.8,2,0,0,22.64,S,,TKT-759956,1
16582,Passenger_016582,female,23.1,3,0,0,18.2,S,F,TKT-338981,1
16583,Passenger_016583,male,64.3,3,0,0,8.38,S,G,TKT-576599,0
16584,Passenger_016584,female,0.5,3,0,0,16.37,C,G,TKT-691703,0
16585,Passenger_016585,female,29.4,1,0,3,54.47,S,A,TKT-203304,1
16586,Passenger_016586,male,9.5,3,0,0,6.66,S,,TKT-272018,1
16587,Passenger_016587,female,24.4,3,1,0,7.03,S,E,TKT-211673,0
16588,Passenger_016588,female,42.4,3,0,3,11.73,S,G,TKT-634111,0
16589,Passenger_016589,female,18.7,3,3,1,35.33,S,F,TKT-120195,0
16590,Passenger_016590,male,33.8,3,0,2,15.84,C,G,TKT-697143,0
16591,Passenger_016591,female,33.5,3,0,1,21.87,S,G,TKT-992773,1
16592,Passenger_016592,female,25.7,2,0,0,54.42,Q,F,TKT-382674,0
16593,Passenger_016593,male,,3,0,0,18.61,S,F,TKT-488998,1
16594,Passenger_016594,male,63.2,3,1,0,8.0,S,G,TKT-499454,0
16595,Passenger_016595,male,19.7,1,2,0,59.36,S,,TKT-620524,0
16596,Passenger_016596,male,59.0,3,1,0,13.64,S,F,TKT-366678,0
16597,Passenger_016597,male,37.7,3,0,1,15.59,S,G,TKT-484622,0
16598,Passenger_016598,male,31.5,3,0,0,18.74,S,G,TKT-477007,0
16599,Passenger_016599,female,33.5,1,0,1,117.09,S,,TKT-177933,1
16600,Passenger_016600,female,19.9,3,0,0,20.05,S,E,TKT-741858,0
16601,Passenger_016601,male,53.5,3,1,0,7.67,S,E,TKT-666011,1
16602,Passenger_016602,male,38.4,3,0,0,23.65,S,,TKT-971404,0
16603,Passenger_016603,male,32.1,2,1,1,50.1,S,,TKT-868496,0
16604,Passenger_016604,male,33.7,3,1,0,28.0,S,F,TKT-978873,0
16605,Passenger_016605,male,,2,0,0,70.24,C,,TKT-199829,1
16606,Passenger_016606,male,22.6,1,1,0,122.06,S,,TKT-274741,1
16607,Passenger_016607,female,14.5,1,1,3,124.68,S,,TKT-330449,1
16608,Passenger_016608,male,22.6,2,0,0,32.93,S,E,TKT-337659,0
16609,Passenger_016609,male,36.2,3,0,0,13.96,S,F,TKT-596883,0
16610,Passenger_016610,female,16.7,1,0,1,48.0,S,,TKT-329813,1
16611,Passenger_016611,male,17.1,1,3,1,230.33,S,D,TKT-676414,1
16612,Passenger_016612,male,34.4,1,0,3,92.13,C,,TKT-692446,0
16613,Passenger_016613,male,,3,0,1,17.71,C,F,TKT-620289,1
16614,Passenger_016614,female,38.8,2,0,0,27.96,Q,D,TKT-838094,1
16615,Passenger_016615,male,39.1,3,1,1,16.98,C,F,TKT-323986,0
16616,Passenger_016616,female,46.2,2,0,0,25.34,S,,TKT-901333,0
16617,Passenger_016617,male,2.2,1,0,0,210.5,S,,TKT-890464,0
16618,Passenger_016618,female,35.0,1,0,2,31.17,S,C,TKT-505000,1
16619,Passenger_016619,male,35.0,1,0,0,154.56,S,C,TKT-384003,0
16620,Passenger_016620,female,,3,0,0,16.96,S,E,TKT-257611,0
16621,Passenger_016621,female,9.2,1,0,0,79.42,C,,TKT-477361,0
16622,Passenger_016622,male,46.8,3,3,0,11.03,C,G,TKT-211713,0
16623,Passenger_016623,female,28.1,2,1,0,22.88,S,D,TKT-274040,1
16624,Passenger_016624,female,51.3,3,0,0,8.85,S,E,TKT-645443,1
16625,Passenger_016625,male,43.5,1,1,0,51.97,S,,TKT-803556,1
16626,Passenger_016626,female,47.3,1,4,0,97.95,S,,TKT-554023,1
16627,Passenger_016627,male,27.3,3,0,3,19.75,S,,TKT-141982,0
16628,Passenger_016628,male,50.1,3,0,0,12.47,S,,TKT-456595,0
16629,Passenger_016629,male,18.2,3,0,0,11.83,S,,TKT-340367,0
16630,Passenger_016630,male,54.6,1,0,3,61.01,S,,TKT-192160,1
16631,Passenger_016631,male,26.9,2,0,0,29.05,C,,TKT-976833,1
16632,Passenger_016632,male,31.6,3,0,3,17.8,C,,TKT-196935,1
16633,Passenger_016633,male,27.8,2,0,0,28.12,S,F,TKT-145847,1
16634,Passenger_016634,male,27.7,1,2,0,167.34,S,,TKT-790138,0
16635,Passenger_016635,male,24.0,2,0,0,43.33,S,F,TKT-815533,0
16636,Passenger_016636,male,35.3,3,0,1,13.77,C,E,TKT-353930,0
16637,Passenger_016637,female,35.2,1,0,1,62.65,S,B,TKT-437173,0
16638,Passenger_016638,female,23.9,2,1,0,16.11,S,E,TKT-217078,0
16639,Passenger_016639,male,0.5,1,0,0,114.4,S,C,TKT-841980,0
16640,Passenger_016640,male,36.6,3,2,0,19.85,Q,,TKT-706363,0
16641,Passenger_016641,male,,3,1,0,18.92,S,,TKT-880239,0
16642,Passenger_016642,male,30.2,1,0,0,128.07,S,B,TKT-425575,1
16643,Passenger_016643,male,55.6,3,0,3,21.27,C,F,TKT-299697,0
16644,Passenger_016644,female,,1,0,1,53.1,S,C,TKT-601112,1
16645,Passenger_016645,male,43.9,3,0,0,9.25,S,F,TKT-628966,0
16646,Passenger_016646,male,32.8,3,0,1,9.28,S,,TKT-129986,0
16647,Passenger_016647,female,48.5,3,2,1,18.58,C,F,TKT-683624,0
16648,Passenger_016648,male,,3,0,0,24.51,S,,TKT-838262,0
16649,Passenger_016649,female,34.2,3,0,0,13.04,S,F,TKT-876638,0
16650,Passenger_016650,female,13.8,1,0,0,116.56,C,B,TKT-138340,1
16651,Passenger_016651,male,26.7,2,0,0,18.5,S,E,TKT-493503,1
16652,Passenger_016652,female,31.1,2,0,0,27.41,S,F,TKT-526857,0
16653,Passenger_016653,female,28.6,2,1,0,25.89,S,F,TKT-427057,0
16654,Passenger_016654,male,43.5,2,5,2,52.87,S,E,TKT-942775,0
16655,Passenger_016655,male,31.7,3,0,0,15.45,C,E,TKT-999568,1
16656,Passenger_016656,female,29.1,2,0,2,25.42,S,F,TKT-685012,1
16657,Passenger_016657,male,30.5,2,1,0,46.48,S,E,TKT-323776,0
16658,Passenger_016658,male,56.3,3,0,0,12.53,C,,TKT-735362,0
16659,Passenger_016659,male,45.7,3,0,1,12.25,N,E,TKT-309305,0
16660,Passenger_016660,male,42.0,1,1,0,100.23,S,A,TKT-422375,0
16661,Passenger_016661,male,36.5,3,0,0,9.14,S,F,TKT-121677,0
16662,Passenger_016662,female,,2,0,0,25.19,Q,,TKT-609032,0
16663,Passenger_016663,male,43.7,3,0,0,30.42,S,,TKT-442206,1
16664,Passenger_016664,male,28.3,2,0,0,40.15,C,D,TKT-620673,0
16665,Passenger_016665,female,42.5,3,0,1,8.89,S,E,TKT-894055,0
16666,Passenger_016666,male,20.6,3,1,0,12.97,S,E,TKT-206006,0
16667,Passenger_016667,female,30.6,2,0,0,15.48,S,,TKT-544887,1
16668,Passenger_016668,male,,3,0,0,15.02,S,G,TKT-870353,0
16669,Passenger_016669,male,14.2,2,0,0,34.45,S,D,TKT-262560,1
16670,Passenger_016670,male,15.8,1,0,0,72.79,S,,TKT-724616,0
16671,Passenger_016671,female,42.4,1,2,0,68.41,S,B,TKT-849533,0
16672,Passenger_016672,female,38.8,1,0,0,79.69,S,D,TKT-945718,1
16673,Passenger_016673,male,19.9,3,2,1,19.15,S,,TKT-489890,0
16674,Passenger_016674,male,24.7,3,0,2,12.03,S,,TKT-907869,0
16675,Passenger_016675,male,23.5,2,0,0,32.75,S,D,TKT-256090,0
16676,Passenger_016676,female,20.5,3,4,0,22.17,C,F,TKT-462175,0
16677,Passenger_016677,female,32.4,3,0,0,9.1,S,E,TKT-811640,1
16678,Passenger_016678,male,11.1,2,0,0,18.37,S,F,TKT-157043,1
16679,Passenger_016679,female,29.8,3,1,0,17.95,C,E,TKT-340868,0
16680,Passenger_016680,male,45.9,3,0,0,10.31,S,G,TKT-269429,0
16681,Passenger_016681,male,33.5,3,0,0,13.85,S,G,TKT-475576,0
16682,Passenger_016682,male,,3,0,0,17.5,C,G,TKT-566023,0
16683,Passenger_016683,male,50.0,2,0,0,40.0,S,,TKT-352364,0
16684,Passenger_016684,male,,1,0,0,51.18,S,,TKT-411226,0
16685,Passenger_016685,male,31.9,2,2,0,29.0,S,D,TKT-536058,0
16686,Passenger_016686,female,28.2,3,0,0,15.17,S,E,TKT-574661,0
16687,Passenger_016687,female,41.0,3,4,0,26.17,C,G,TKT-317828,1
16688,Passenger_016688,male,27.4,3,0,0,10.13,S,F,TKT-139712,0
16689,Passenger_016689,male,27.3,2,0,0,18.96,S,E,TKT-550901,1
16690,Passenger_016690,female,30.3,1,0,0,112.8,S,D,TKT-667137,1
16691,Passenger_016691,male,36.5,3,1,0,13.01,S,G,TKT-806993,0
16692,Passenger_016692,female,,3,2,0,10.74,Q,G,TKT-139213,1
16693,Passenger_016693,male,46.7,3,4,1,24.44,S,,TKT-782415,0
16694,Passenger_016694,male,20.3,1,0,0,57.35,S,C,TKT-746618,0
16695,Passenger_016695,female,13.6,2,0,2,23.51,C,F,TKT-708735,1
16696,Passenger_016696,male,32.6,3,2,3,18.5,S,F,TKT-895004,0
16697,Passenger_016697,male,34.4,2,1,0,28.71,S,,TKT-767379,0
16698,Passenger_016698,male,23.6,2,0,0,17.94,C,F,TKT-785274,0
16699,Passenger_016699,female,51.1,3,1,2,20.92,S,F,TKT-880735,0
16700,Passenger_016700,female,39.9,2,2,0,16.25,S,,TKT-317368,0
16701,Passenger_016701,male,57.9,3,3,0,17.55,S,E,TKT-428755,0
16702,Passenger_016702,male,25.3,3,2,3,25.41,S,E,TKT-319038,0
16703,Passenger_016703,male,26.8,3,2,0,13.41,S,,TKT-423871,0
16704,Passenger_016704,female,12.3,3,0,0,9.97,C,F,TKT-824953,0
16705,Passenger_016705,male,37.5,2,0,0,24.07,S,D,TKT-297599,0
16706,Passenger_016706,male,22.5,2,0,0,14.72,Q,D,TKT-376103,1
16707,Passenger_016707,male,46.0,1,1,1,109.06,S,A,TKT-141408,0
16708,Passenger_016708,male,26.7,3,0,1,18.09,S,,TKT-425011,1
16709,Passenger_016709,male,40.1,2,0,0,12.12,Q,D,TKT-309568,1
16710,Passenger_016710,male,43.8,2,0,0,11.89,S,E,TKT-328398,0
16711,Passenger_016711,male,33.1,3,0,2,23.14,Q,F,TKT-714016,0
16712,Passenger_016712,male,44.6,3,0,0,5.11,Q,,TKT-850643,0
16713,Passenger_016713,male,27.4,1,0,0,120.6,S,C,TKT-370391,0
16714,Passenger_016714,male,20.4,3,0,1,12.52,N,,TKT-743987,1
16715,Passenger_016715,male,43.0,3,1,0,9.55,S,G,TKT-123175,1
16716,Passenger_016716,male,51.0,3,0,0,4.8,C,E,TKT-576888,0
16717,Passenger_016717,male,,1,0,0,62.51,S,D,TKT-463261,1
16718,Passenger_016718,male,10.1,3,0,0,10.26,C,,TKT-311147,0
16719,Passenger_016719,male,31.9,1,1,0,62.65,S,,TKT-319604,0
16720,Passenger_016720,male,35.3,3,0,0,5.78,S,F,TKT-668616,0
16721,Passenger_016721,male,8.0,1,0,0,37.76,S,D,TKT-679165,1
16722,Passenger_016722,female,45.4,1,0,4,55.46,S,C,TKT-657243,1
16723,Passenger_016723,male,35.2,1,0,0,56.75,S,D,TKT-915765,0
16724,Passenger_016724,male,53.3,3,0,0,8.93,C,G,TKT-337784,0
16725,Passenger_016725,female,32.3,3,1,0,25.34,Q,,TKT-713966,0
16726,Passenger_016726,male,25.3,3,1,2,18.53,S,G,TKT-641574,1
16727,Passenger_016727,female,28.5,2,0,1,21.83,Q,D,TKT-866824,1
16728,Passenger_016728,male,28.8,3,0,0,20.34,S,G,TKT-829382,1
16729,Passenger_016729,female,29.9,2,0,0,28.24,S,E,TKT-700995,0
16730,Passenger_016730,female,20.7,3,0,0,15.22,S,G,TKT-118534,0
16731,Passenger_016731,male,31.1,3,0,0,10.48,S,,TKT-538082,0
16732,Passenger_016732,male,42.6,2,0,0,19.42,S,F,TKT-955012,1
16733,Passenger_016733,female,31.4,3,3,0,15.58,S,E,TKT-461927,0
16734,Passenger_016734,male,24.9,1,0,3,75.43,C,A,TKT-433788,1
16735,Passenger_016735,male,35.7,3,0,0,8.69,S,,TKT-791141,1
16736,Passenger_016736,female,12.3,1,1,3,100.67,S,,TKT-430678,1
16737,Passenger_016737,female,32.5,3,0,0,19.16,S,F,TKT-388277,1
16738,Passenger_016738,female,,1,0,0,57.75,S,C,TKT-781791,1
16739,Passenger_016739,female,8.6,2,0,0,18.9,C,D,TKT-686601,1
16740,Passenger_016740,female,37.6,3,0,1,16.45,S,G,TKT-589763,0
16741,Passenger_016741,female,6.5,1,1,1,43.61,S,D,TKT-541070,1
16742,Passenger_016742,male,40.7,3,0,0,14.86,C,,TKT-463600,1
16743,Passenger_016743,female,34.3,3,5,0,15.98,S,E,TKT-653436,0
16744,Passenger_016744,male,37.0,2,0,0,21.43,C,F,TKT-424559,0
16745,Passenger_016745,male,26.4,3,0,0,13.34,S,,TKT-533006,1
16746,Passenger_016746,male,30.6,3,0,0,6.51,S,E,TKT-737705,0
16747,Passenger_016747,male,39.9,2,1,0,25.79,Q,E,TKT-738532,1
16748,Passenger_016748,female,31.1,2,0,0,13.96,C,,TKT-452846,1
16749,Passenger_016749,male,45.3,1,0,1,57.25,S,B,TKT-566435,0
16750,Passenger_016750,male,34.9,3,1,2,16.52,S,E,TKT-550919,0
16751,Passenger_016751,male,35.3,3,0,0,20.97,C,E,TKT-165932,0
16752,Passenger_016752,male,15.5,2,0,0,14.08,S,D,TKT-608896,0
16753,Passenger_016753,male,48.9,3,5,0,46.85,S,,TKT-547389,1
16754,Passenger_016754,female,45.1,3,0,1,12.15,S,,TKT-914878,1
16755,Passenger_016755,male,45.2,2,2,0,49.52,S,,TKT-343376,0
16756,Passenger_016756,male,46.1,3,0,3,13.5,S,E,TKT-921171,1
16757,Passenger_016757,male,18.8,3,0,0,11.35,S,G,TKT-681484,0
16758,Passenger_016758,male,56.0,3,0,0,9.39,C,G,TKT-207727,0
16759,Passenger_016759,male,45.9,3,2,1,7.71,C,E,TKT-977005,0
16760,Passenger_016760,female,37.9,3,1,0,16.02,S,,TKT-539175,0
16761,Passenger_016761,female,16.3,2,1,1,34.92,C,D,TKT-480824,1
16762,Passenger_016762,female,,3,0,0,13.87,Q,E,TKT-140910,1
16763,Passenger_016763,male,63.8,3,0,0,4.99,S,,TKT-319636,0
16764,Passenger_016764,male,31.9,3,0,0,10.75,S,E,TKT-259971,0
16765,Passenger_016765,female,47.7,2,0,0,46.58,S,D,TKT-105619,0
16766,Passenger_016766,female,21.7,3,0,1,8.84,C,E,TKT-109228,0
16767,Passenger_016767,male,38.5,3,2,2,24.0,S,E,TKT-627085,0
16768,Passenger_016768,female,11.0,3,0,0,9.45,S,,TKT-896717,1
16769,Passenger_016769,male,53.5,3,1,0,38.13,S,,TKT-133754,0
16770,Passenger_016770,male,39.1,2,0,0,17.4,S,,TKT-232762,0
16771,Passenger_016771,female,23.9,3,0,1,15.68,S,,TKT-606775,1
16772,Passenger_016772,female,44.1,2,0,0,20.84,S,,TKT-733631,0
16773,Passenger_016773,female,48.1,3,0,0,10.93,S,,TKT-192864,0
16774,Passenger_016774,male,39.0,1,0,2,70.52,S,,TKT-945757,1
16775,Passenger_016775,male,24.3,2,4,0,26.09,S,F,TKT-543902,0
16776,Passenger_016776,female,18.5,3,0,0,8.52,S,E,TKT-782281,1
16777,Passenger_016777,female,41.4,3,0,1,12.08,S,,TKT-172758,1
16778,Passenger_016778,male,35.6,3,0,0,15.4,S,,TKT-972216,1
16779,Passenger_016779,male,,3,3,0,33.61,Q,,TKT-291420,1
16780,Passenger_016780,male,36.9,2,0,0,35.2,S,,TKT-338634,0
16781,Passenger_016781,male,27.3,1,0,2,82.69,S,B,TKT-612801,1
16782,Passenger_016782,female,24.1,1,0,1,71.67,S,B,TKT-288859,1
16783,Passenger_016783,male,,1,1,0,119.27,S,D,TKT-711714,1
16784,Passenger_016784,male,8.6,1,0,0,78.71,S,B,TKT-236126,1
16785,Passenger_016785,male,42.3,2,4,0,24.04,S,E,TKT-507324,1
16786,Passenger_016786,male,15.7,3,0,0,16.12,S,,TKT-853252,0
16787,Passenger_016787,male,38.1,2,0,0,27.98,S,D,TKT-570961,0
16788,Passenger_016788,male,40.6,3,1,0,10.37,C,,TKT-313375,1
16789,Passenger_016789,female,,2,0,0,18.44,S,D,TKT-945656,1
16790,Passenger_016790,male,41.6,3,0,1,26.18,S,,TKT-105185,1
16791,Passenger_016791,male,38.6,2,0,0,31.91,C,E,TKT-228505,0
16792,Passenger_016792,male,8.9,3,0,0,19.28,Q,G,TKT-702853,0
16793,Passenger_016793,male,65.2,1,0,0,75.55,Q,D,TKT-286441,0
16794,Passenger_016794,male,8.9,1,0,0,44.91,S,,TKT-638338,0
16795,Passenger_016795,female,54.6,2,0,0,28.28,S,,TKT-906484,0
16796,Passenger_016796,male,48.7,3,0,0,10.14,S,E,TKT-631569,0
16797,Passenger_016797,male,12.0,3,0,0,6.29,S,E,TKT-730485,0
16798,Passenger_016798,male,41.7,3,1,1,31.72,Q,,TKT-598781,0
16799,Passenger_016799,male,35.7,3,0,0,18.0,C,G,TKT-678094,1
16800,Passenger_016800,male,59.2,3,0,0,57.85,S,E,TKT-489037,0
16801,Passenger_016801,male,40.2,2,0,2,52.65,S,F,TKT-401509,0
16802,Passenger_016802,male,42.8,3,1,0,27.64,S,,TKT-477930,0
16803,Passenger_016803,male,30.5,1,0,1,101.95,S,,TKT-736270,1
16804,Passenger_016804,female,17.0,1,4,0,101.44,S,,TKT-927263,0
16805,Passenger_016805,male,35.6,3,0,0,17.19,S,G,TKT-711206,0
16806,Passenger_016806,female,32.9,3,4,0,17.02,S,G,TKT-623188,0
16807,Passenger_016807,male,48.4,2,0,0,20.38,S,F,TKT-333402,1
16808,Passenger_016808,male,27.7,3,0,0,11.29,C,F,TKT-754303,1
16809,Passenger_016809,female,13.2,2,0,0,21.16,S,,TKT-374094,0
16810,Passenger_016810,male,31.0,2,0,0,35.84,Q,,TKT-761043,0
16811,Passenger_016811,female,27.6,3,0,0,18.45,S,E,TKT-684690,0
16812,Passenger_016812,female,43.6,3,2,1,21.89,Q,F,TKT-220636,0
16813,Passenger_016813,female,36.4,1,0,0,107.38,C,,TKT-336049,0
16814,Passenger_016814,male,,3,0,0,9.25,C,E,TKT-999009,0
16815,Passenger_016815,female,23.3,1,1,2,112.69,C,D,TKT-867626,0
16816,Passenger_016816,male,35.0,3,0,0,9.2,S,F,TKT-565074,0
16817,Passenger_016817,female,38.6,3,0,0,35.13,S,F,TKT-669367,1
16818,Passenger_016818,male,18.8,3,0,0,27.85,S,,TKT-754267,0
16819,Passenger_016819,female,32.8,3,0,0,8.05,C,G,TKT-805197,1
16820,Passenger_016820,female,37.0,3,0,0,12.69,S,,TKT-900018,1
16821,Passenger_016821,male,30.0,1,0,0,77.19,C,,TKT-236164,1
16822,Passenger_016822,female,45.2,3,0,0,5.69,C,E,TKT-913442,1
16823,Passenger_016823,female,35.6,2,0,0,24.24,S,E,TKT-633950,0
16824,Passenger_016824,female,38.7,3,2,0,26.87,C,,TKT-549489,0
16825,Passenger_016825,male,42.6,3,0,2,18.4,S,G,TKT-400037,0
16826,Passenger_016826,male,27.1,3,2,0,28.8,C,E,TKT-879408,0
16827,Passenger_016827,female,38.5,3,0,0,11.05,Q,G,TKT-925019,1
16828,Passenger_016828,male,47.4,1,0,0,89.7,C,D,TKT-371143,1
16829,Passenger_016829,female,51.6,3,0,0,10.91,S,,TKT-542007,1
16830,Passenger_016830,female,38.8,3,3,3,37.56,S,,TKT-868028,1
16831,Passenger_016831,male,42.4,3,1,0,17.85,S,F,TKT-263997,0
16832,Passenger_016832,female,24.2,3,0,0,17.58,S,F,TKT-172216,0
16833,Passenger_016833,male,22.4,1,0,0,105.47,S,,TKT-816678,0
16834,Passenger_016834,female,43.5,2,1,0,90.64,Q,F,TKT-647422,1
16835,Passenger_016835,female,35.8,2,0,3,23.99,N,E,TKT-987319,0
16836,Passenger_016836,male,34.4,3,1,1,10.78,S,G,TKT-821485,0
16837,Passenger_016837,male,29.1,2,1,0,22.69,S,E,TKT-835182,1
16838,Passenger_016838,male,44.0,3,0,0,22.3,C,,TKT-610972,0
16839,Passenger_016839,male,32.8,2,0,0,47.66,S,D,TKT-917267,1
16840,Passenger_016840,female,34.4,3,0,0,23.01,S,G,TKT-757270,0
16841,Passenger_016841,male,50.8,3,1,0,12.12,S,,TKT-455616,1
16842,Passenger_016842,male,33.3,1,3,0,104.75,S,,TKT-225516,0
16843,Passenger_016843,male,40.0,3,0,0,14.33,Q,,TKT-973738,1
16844,Passenger_016844,female,15.0,1,0,0,106.98,C,D,TKT-417776,1
16845,Passenger_016845,female,33.0,2,0,0,11.0,S,,TKT-803803,0
16846,Passenger_016846,male,35.0,2,0,0,17.64,C,F,TKT-814542,0
16847,Passenger_016847,male,21.2,3,1,0,9.87,C,E,TKT-751934,0
16848,Passenger_016848,male,38.2,3,1,2,24.45,S,G,TKT-630923,1
16849,Passenger_016849,male,38.1,1,1,0,71.91,S,D,TKT-281911,1
16850,Passenger_016850,male,64.1,3,0,0,22.3,Q,,TKT-239853,0
16851,Passenger_016851,female,30.3,1,0,0,23.01,S,,TKT-376011,1
16852,Passenger_016852,male,32.6,3,0,0,8.12,S,F,TKT-444099,1
16853,Passenger_016853,male,39.8,2,0,1,38.93,S,D,TKT-631836,0
16854,Passenger_016854,male,6.9,3,0,0,7.0,S,G,TKT-560672,1
16855,Passenger_016855,female,35.2,3,1,0,16.22,C,E,TKT-260947,1
16856,Passenger_016856,male,12.1,2,0,0,20.81,S,D,TKT-735829,1
16857,Passenger_016857,male,30.9,1,0,0,78.25,S,C,TKT-331054,0
16858,Passenger_016858,female,24.0,3,0,0,9.41,S,F,TKT-690415,1
16859,Passenger_016859,male,46.3,3,0,0,5.28,C,G,TKT-452689,0
16860,Passenger_016860,female,47.0,1,1,1,68.38,S,A,TKT-118771,1
16861,Passenger_016861,female,26.8,1,0,0,127.56,C,C,TKT-735229,1
16862,Passenger_016862,female,48.5,3,1,0,22.44,S,,TKT-899909,0
16863,Passenger_016863,male,46.6,2,0,0,15.35,S,,TKT-880149,0
16864,Passenger_016864,male,33.1,3,0,2,15.16,C,,TKT-526764,0
16865,Passenger_016865,female,23.2,2,0,1,30.12,S,,TKT-615413,1
16866,Passenger_016866,male,22.7,1,0,0,90.99,S,B,TKT-472227,0
16867,Passenger_016867,male,19.3,1,0,0,35.8,S,C,TKT-168062,0
16868,Passenger_016868,male,39.0,3,1,1,12.2,S,,TKT-718751,0
16869,Passenger_016869,male,50.9,3,1,0,14.17,C,E,TKT-118693,0
16870,Passenger_016870,male,1.7,1,1,1,63.34,S,C,TKT-365590,0
16871,Passenger_016871,female,30.7,1,0,0,71.19,S,C,TKT-935898,1
16872,Passenger_016872,female,29.3,1,0,0,103.18,Q,,TKT-231621,1
16873,Passenger_016873,male,12.1,3,0,3,9.42,S,E,TKT-414544,0
16874,Passenger_016874,female,36.3,3,1,0,8.9,S,F,TKT-610060,1
16875,Passenger_016875,female,33.8,3,1,0,5.86,C,,TKT-850341,1
16876,Passenger_016876,male,37.8,3,5,0,41.42,S,,TKT-524500,0
16877,Passenger_016877,female,37.1,3,0,0,10.64,S,F,TKT-503952,1
16878,Passenger_016878,male,43.0,2,1,0,27.37,S,E,TKT-473444,0
16879,Passenger_016879,male,26.1,3,0,0,13.91,S,E,TKT-729047,1
16880,Passenger_016880,male,,3,4,2,23.34,S,E,TKT-222758,0
16881,Passenger_016881,male,24.7,1,0,0,59.13,S,C,TKT-189363,1
16882,Passenger_016882,male,41.3,3,0,0,12.01,S,G,TKT-828889,0
16883,Passenger_016883,male,47.9,3,0,0,27.54,C,,TKT-803434,1
16884,Passenger_016884,male,24.5,1,2,0,71.68,S,D,TKT-851413,0
16885,Passenger_016885,male,43.1,3,0,0,18.87,C,E,TKT-326319,0
16886,Passenger_016886,male,34.5,3,1,2,12.61,Q,F,TKT-576673,1
16887,Passenger_016887,female,60.0,3,1,0,13.78,C,E,TKT-900030,1
16888,Passenger_016888,female,24.7,2,0,0,30.19,S,,TKT-835831,1
16889,Passenger_016889,male,21.0,2,0,0,20.29,S,,TKT-711785,0
16890,Passenger_016890,female,28.0,1,0,3,69.95,S,C,TKT-158238,1
16891,Passenger_016891,male,49.5,2,0,0,15.4,C,E,TKT-114513,1
16892,Passenger_016892,male,22.0,3,0,0,9.82,S,,TKT-372016,0
16893,Passenger_016893,male,,2,0,2,20.68,C,F,TKT-802391,0
16894,Passenger_016894,male,23.6,3,0,0,14.01,S,F,TKT-735528,0
16895,Passenger_016895,male,36.9,3,2,0,11.51,C,F,TKT-644841,0
16896,Passenger_016896,female,36.0,3,0,0,14.51,S,G,TKT-304475,1
16897,Passenger_016897,female,27.7,3,2,0,16.36,N,E,TKT-130729,0
16898,Passenger_016898,female,25.2,2,0,0,13.99,S,D,TKT-336540,1
16899,Passenger_016899,female,21.4,2,0,0,19.71,S,F,TKT-905356,1
16900,Passenger_016900,male,7.2,3,2,0,15.83,S,E,TKT-723452,0
16901,Passenger_016901,male,29.6,2,0,0,16.8,S,,TKT-611942,0
16902,Passenger_016902,male,27.9,3,0,0,13.18,S,F,TKT-125462,1
16903,Passenger_016903,male,44.6,3,3,0,12.78,S,F,TKT-775828,0
16904,Passenger_016904,female,10.1,3,0,3,21.91,S,F,TKT-435314,0
16905,Passenger_016905,male,,3,2,4,27.57,Q,,TKT-307582,0
16906,Passenger_016906,male,29.7,3,0,3,14.87,C,G,TKT-801158,1
16907,Passenger_016907,male,19.0,3,1,1,14.87,Q,E,TKT-398348,1
16908,Passenger_016908,female,47.9,2,0,0,21.37,S,,TKT-350346,1
16909,Passenger_016909,male,44.2,3,0,0,11.87,S,,TKT-231035,0
16910,Passenger_016910,female,26.5,3,0,0,17.62,S,,TKT-714412,0
16911,Passenger_016911,male,31.5,1,0,0,56.81,S,D,TKT-104773,1
16912,Passenger_016912,male,36.1,3,0,0,18.27,S,E,TKT-182063,0
16913,Passenger_016913,male,,2,1,0,37.66,S,F,TKT-291427,0
