Customer_ID,Age,Annual_Income,Credit_Score,Account_Tenure_Years,Monthly_Spend,Support_Calls,Late_Payments,Login_Frequency,Churn
C02586,43,67309,722,2.7,274.62,2,0,19.7,0
C04451,55,56384,645,6.4,178.27,4,2,14.5,0
C02952,41,72635,706,4.4,179.41,0,0,23.3,1
C03886,37,57470,568,6.6,159.94,0,1,17.1,0
C00325,60,69516,766,8.5,303.84,0,0,10.2,0
C03978,60,58074,585,5.9,204.0,1,2,23.6,0
C03577,46,52799,619,0.5,135.12,3,1,19.0,0
C02212,51,56057,739,4.2,260.2,1,1,20.4,0
C03299,42,62811,656,9.6,101.22,1,0,5.1,0
C03036,59,47009,701,9.4,53.69,5,1,15.5,0
C01499,39,73556,619,1.1,247.58,5,2,24.0,0
C01503,30,54168,651,5.4,210.37,0,2,20.7,0
C01007,55,84113,608,8.5,115.97,0,1,6.0,0
C04180,39,53283,607,3.3,129.71,5,2,19.8,0
C03014,50,68488,774,0.9,197.53,1,2,9.1,0
C03517,27,78924,585,6.1,40.24,2,1,13.2,0
C01468,36,35194,716,12.8,196.98,1,1,25.6,0
C01226,59,62900,686,6.6,165.46,4,1,23.9,0
C03168,31,76763,657,11.3,164.55,9,3,16.0,0
C02268,50,41757,665,0.2,159.58,2,1,5.0,1
C03809,41,58292,703,8.0,65.29,2,2,9.0,0
C01217,41,48558,693,10.6,178.77,1,2,9.1,0
C03977,46,18000,787,5.9,71.46,4,0,17.2,0
C04585,44,52293,743,7.0,115.82,2,1,17.8,0
C00421,58,62652,668,10.7,247.68,1,0,25.2,0
C03423,45,61911,727,3.6,269.87,1,1,13.4,0
C00007,24,63117,733,4.5,115.63,1,1,14.1,0
C00933,31,40525,682,3.0,72.66,3,1,30.2,0
C01692,56,58025,673,7.2,284.6,2,1,16.8,0
C00440,36,59552,577,2.4,176.24,1,0,20.9,0
C01314,55,28199,632,6.8,249.7,4,2,15.1,0
C00679,41,58640,775,7.4,229.69,0,4,28.1,0
C01944,22,78955,675,4.6,345.38,1,2,8.9,0
C04611,24,94167,745,2.5,204.88,1,1,15.2,0
C03304,31,53053,725,3.5,20.0,3,0,5.5,0
C02269,25,46247,725,9.0,257.3,1,2,10.3,0
C04634,27,60048,794,2.6,103.03,1,1,8.8,1
C04081,57,68791,768,3.7,63.77,0,1,14.3,0
C02519,26,45256,674,4.6,205.61,1,1,27.6,0
C02440,23,49768,571,8.1,217.46,4,2,17.4,0
C04038,45,80858,625,5.2,25.05,3,0,11.0,0
C01894,49,51252,701,9.4,220.73,2,1,12.7,0
C04245,35,51276,781,0.8,204.98,2,0,4.8,0
C04830,40,46152,695,2.7,199.49,4,0,8.2,0
C02641,30,40362,777,6.8,229.47,1,1,17.8,0
C00195,59,63830,655,4.2,199.67,3,0,13.0,0
C01475,60,59846,720,2.4,167.95,4,1,6.2,0
C04617,32,64386,763,4.0,168.17,1,1,21.0,0
C01212,52,83732,571,0.2,122.85,4,0,21.6,0
C02439,54,61620,713,0.2,208.41,2,0,17.1,0
C01658,55,82756,691,5.7,343.73,2,1,21.8,0
C02701,56,78779,666,4.7,145.63,2,1,32.2,0
C03083,32,51585,687,5.7,127.59,2,0,12.6,0
C02706,32,53750,751,6.1,203.1,2,0,1.0,0
C04227,38,37244,807,3.1,106.31,5,2,20.4,0
C02843,51,68909,658,0.2,97.27,3,1,9.4,0
C02303,43,39240,680,9.6,229.8,2,1,7.3,0
C01131,37,60095,554,3.3,181.79,2,3,25.4,0
C01462,33,39282,540,3.5,172.17,4,2,16.4,0
C00277,39,28981,718,10.2,136.05,0,1,21.7,0
C02223,22,82793,726,8.6,255.1,3,1,19.5,0
C02332,55,35410,724,7.9,110.2,2,1,19.3,0
C04323,39,81526,625,6.1,240.14,2,1,23.7,0
C01303,48,44096,678,4.9,295.1,3,1,22.2,0
C02518,42,47678,755,2.4,101.76,2,1,11.9,0
C00223,49,54701,745,4.5,126.05,3,0,11.1,0
C02037,44,61466,677,2.8,224.76,1,0,23.2,0
C01925,35,31679,732,0.4,210.75,0,0,23.8,0
C00574,22,24329,626,5.2,171.83,3,2,26.2,0
C01237,21,57052,778,0.2,238.31,1,1,8.9,0
C03545,22,23142,725,0.2,167.56,1,2,18.3,0
C02134,36,66414,773,3.7,160.05,1,1,12.6,0
C01335,42,60627,675,5.8,28.51,1,0,23.1,0
C02458,58,57744,705,4.7,175.62,4,0,21.4,0
C00419,32,38709,594,11.0,86.73,2,0,24.8,0
C04915,52,46544,693,1.0,59.93,2,2,17.7,0
C01105,33,43860,694,3.6,226.96,2,2,22.5,0
C00258,25,72792,659,5.7,90.45,1,0,22.9,0
C00296,41,64714,720,8.9,201.15,3,1,11.5,0
C02362,51,45930,743,7.3,212.66,1,0,14.9,0
C00387,23,69557,700,2.8,123.17,1,1,20.1,0
C03309,21,41914,796,1.3,104.36,2,1,18.8,0
C04014,40,68557,616,2.9,225.05,5,0,26.3,0
C02232,23,66984,731,5.4,244.74,0,0,18.5,0
C02555,60,51131,692,7.8,63.93,1,1,20.7,0
C04336,38,54526,565,5.8,159.54,0,3,28.6,0
C03516,59,33960,667,0.2,123.0,2,2,15.2,0
C01840,43,80385,691,4.1,222.15,1,2,10.7,0
C04385,36,51451,713,5.7,260.6,1,1,20.3,0
C01564,57,72494,562,3.7,280.84,2,0,16.9,0
C02016,33,54199,698,5.7,237.68,4,1,27.2,0
C01401,55,53590,669,7.4,236.56,2,2,21.5,0
C00713,50,33145,682,5.3,163.82,3,0,11.3,0
C02421,31,41508,542,7.5,319.96,3,2,13.5,0
C02620,58,60372,728,8.5,322.34,3,1,20.5,0
C00210,52,46211,642,4.3,148.45,1,2,7.9,0
C04945,22,36466,551,3.9,211.83,3,3,13.9,0
C01290,45,48307,619,5.6,321.56,2,0,14.6,0
C00450,32,36844,629,4.7,145.49,5,1,21.0,0
C04092,22,37882,603,2.2,238.07,1,1,17.5,0
C02570,58,48711,631,5.3,231.96,1,3,16.0,1
C01821,33,43010,538,1.2,178.5,1,0,14.0,0
C00959,59,32265,693,4.2,161.96,1,1,18.7,0
C01794,32,64612,692,3.1,273.29,1,1,27.0,0
C04787,43,38161,756,0.2,226.95,0,1,17.9,0
C00655,43,39760,767,5.5,310.1,2,0,22.8,0
C02408,49,28570,719,7.1,138.21,2,1,16.6,0
C03853,25,69704,584,3.8,252.0,4,0,17.1,0
C01996,21,22626,580,8.3,141.18,0,0,9.7,0
C01761,36,55133,614,6.0,246.27,5,1,15.4,0
C02355,33,55379,679,6.3,221.06,1,2,9.3,0
C02742,24,54976,596,9.9,93.68,0,1,21.4,0
C02618,23,51726,709,8.8,198.65,2,2,21.1,1
C00412,30,56892,681,3.7,52.92,0,0,18.5,0
C01775,51,79345,651,0.2,278.4,5,0,11.9,0
C03979,42,54265,699,4.5,204.27,2,0,16.5,1
C02187,33,41553,692,6.0,93.55,4,1,15.3,0
C02380,47,45244,850,3.2,157.09,1,2,17.4,0
C03964,36,45275,686,2.9,119.68,3,2,15.0,0
C04312,55,36863,596,8.7,151.78,1,0,15.6,0
C04775,31,64761,686,1.6,225.45,3,1,18.1,0
C03703,30,24092,582,4.2,209.32,1,0,20.3,0
C03973,25,83361,688,3.0,224.7,3,0,16.4,0
C04766,27,38077,636,4.7,95.91,3,1,16.2,0
C03559,27,18000,695,5.9,207.5,2,1,19.9,0
C04111,21,64422,760,3.7,96.06,0,1,18.3,0
C03498,40,18000,704,8.9,144.5,2,4,22.3,0
C03766,37,73197,725,0.6,230.87,1,2,11.2,0
C00431,24,35167,651,2.4,164.32,0,2,10.0,0
C04485,39,33978,728,3.2,157.66,1,0,14.1,1
C02322,22,70896,502,3.4,226.93,2,1,22.4,0
C01367,33,47097,710,6.7,161.6,3,1,24.6,1
C01993,32,34035,749,5.4,303.6,2,3,8.5,0
C02852,36,54369,601,4.1,174.34,3,0,12.8,1
C01177,33,41749,667,5.6,288.92,0,3,18.0,0
C03529,28,74569,796,5.0,252.43,2,0,20.9,1
C01477,40,38476,743,6.1,215.65,3,0,20.4,0
C03741,29,58438,719,0.2,173.95,2,0,19.9,1
C02046,60,41448,679,10.0,176.09,4,0,19.8,0
C00103,53,28975,733,4.0,220.2,3,1,19.0,0
C04332,31,53578,671,9.0,210.77,2,0,22.6,0
C02993,28,59848,613,4.4,191.75,1,1,9.0,0
C01264,53,50826,643,8.0,137.65,2,2,24.4,0
C02882,30,42786,655,8.2,190.8,1,0,25.9,0
C03139,39,46720,772,3.8,170.29,4,1,11.8,1
C03623,34,37705,827,6.3,305.34,1,2,19.4,0
C03204,26,55663,563,1.7,233.96,1,1,11.1,0
C04279,50,61897,682,1.0,133.54,1,1,14.6,0
C03300,53,68027,683,8.6,227.32,1,0,25.2,0
C04994,43,72603,787,3.7,115.8,0,0,27.4,0
C03634,51,33261,756,4.5,94.67,1,0,15.3,0
C01644,44,66320,570,10.6,169.64,1,1,21.9,0
C04506,36,82763,717,9.6,188.16,2,1,9.2,0
C00001,24,49358,695,2.7,222.68,1,3,28.6,0
C01581,32,45343,717,12.4,201.01,4,2,9.0,0
C04423,51,33363,697,3.4,84.43,0,2,16.9,0
C04117,21,61923,663,5.7,101.51,1,1,12.9,0
C01357,34,51690,667,6.5,232.93,3,0,18.5,0
C04202,50,56441,595,8.8,176.01,1,0,15.0,0
C04575,49,56860,696,7.1,301.01,1,0,23.6,0
C03734,58,38726,665,7.0,20.0,2,1,15.1,0
C02026,39,43747,607,9.3,117.92,3,1,13.5,0
C02219,32,92811,642,10.8,304.73,4,2,21.9,0
C00397,22,63706,667,5.5,58.52,1,1,20.5,0
C04942,38,58048,708,0.2,128.63,3,0,20.6,0
C01065,51,62661,598,3.3,243.54,1,0,27.8,0
C03081,38,61828,642,9.4,111.04,2,1,22.9,1
C02154,42,83357,560,2.4,217.64,1,0,18.9,0
C00819,47,47643,682,4.4,218.49,2,2,20.4,0
C01813,47,77667,567,9.9,204.42,3,1,22.9,1
C02553,29,55746,759,2.0,217.17,1,0,17.9,0
C01553,42,45256,781,4.7,30.96,1,2,10.4,0
C04048,30,54353,645,0.2,106.84,0,1,10.6,0
C00817,22,59958,677,3.4,227.34,2,2,20.8,0
C01573,50,50185,636,3.6,276.41,3,1,26.2,0
C04553,24,56141,615,4.3,251.49,0,0,20.1,0
C01801,23,58230,664,1.9,262.95,3,0,14.5,0
C04288,53,34452,674,6.2,195.84,3,0,9.0,0
C00382,58,83867,667,4.2,158.5,0,1,13.5,0
C02875,36,65420,678,3.9,251.4,4,0,12.7,0
C04348,27,44150,646,2.3,147.77,2,3,22.5,0
C04627,21,49511,639,5.6,177.46,1,0,12.8,0
C03504,29,103122,685,7.7,313.93,1,1,20.7,0
C02312,23,67816,802,5.3,270.38,3,1,14.5,0
C01781,22,60959,595,3.8,254.36,4,0,14.9,0
C02727,26,48521,649,7.3,266.34,3,4,16.7,0
C02438,48,50825,664,7.5,235.08,1,0,18.0,0
C02334,53,55473,552,3.2,159.17,0,1,16.9,0
C00865,54,47407,589,6.8,172.32,0,1,20.2,0
C03639,24,38905,700,7.5,186.65,3,0,16.5,0
C03165,26,68820,662,1.9,130.42,2,0,10.6,0
C00555,60,73735,703,7.4,224.54,0,3,16.5,0
C01160,34,67092,603,4.4,190.43,1,2,20.9,0
C01214,55,55065,728,1.2,237.53,2,1,16.7,0
C03761,27,76161,580,5.0,242.28,5,0,15.7,0
C04214,49,27843,675,9.8,161.32,1,0,10.5,0
C00049,48,71360,604,3.2,203.83,2,2,20.4,0
C02368,28,54404,688,7.9,281.47,2,3,18.0,0
C00701,41,67534,677,1.7,171.91,2,0,5.3,0
C00653,29,85199,679,3.3,108.3,2,1,12.1,0
C03934,50,54137,785,9.0,151.77,2,1,19.0,0
C04410,33,55171,681,6.4,83.79,1,0,8.5,0
C03312,37,52176,756,8.4,126.32,2,2,23.0,0
C00749,33,53263,757,2.9,155.36,3,2,11.4,0
C01456,23,64938,573,8.7,250.67,2,3,30.8,0
C04196,40,51390,816,4.1,191.98,4,1,18.8,0
C02390,55,43988,582,9.2,165.08,3,0,17.9,0
C03495,58,27405,544,6.3,222.75,1,0,13.4,0
C00867,53,52387,745,1.5,322.39,0,1,17.6,1
C00753,24,70371,608,6.8,123.31,2,2,19.7,0
C01645,26,89148,596,9.3,175.87,4,1,19.8,0
C00093,54,64217,589,6.5,185.62,4,2,15.4,0
C04825,40,63495,664,2.9,154.05,2,2,7.1,0
C03102,26,69810,731,8.6,268.75,4,3,26.5,0
C02433,27,62845,617,7.2,154.81,2,0,13.4,0
C02630,22,55586,504,5.7,129.7,1,1,25.5,0
C01491,31,72996,565,7.7,246.27,3,2,18.3,0
C02896,42,58007,646,3.9,91.28,0,3,16.1,0
C02178,40,67692,713,7.1,238.76,2,2,12.9,0
C00730,47,28581,593,2.0,89.3,1,2,17.2,0
C04760,48,42775,770,10.1,153.22,2,0,24.0,0
C02472,24,54230,698,5.9,239.37,1,0,11.8,0
C02243,39,52075,659,8.5,167.55,0,0,15.7,0
C01937,35,62122,699,2.8,145.83,2,0,13.8,0
C01746,60,67329,542,8.8,207.32,2,1,13.8,0
C04747,51,70235,622,3.5,290.68,1,0,12.4,0
C04374,53,45755,710,0.4,253.56,2,2,10.0,0
C03492,46,66462,644,4.8,163.58,1,0,16.4,0
C01111,46,51827,655,5.1,333.53,2,3,17.9,0
C03338,23,47233,566,8.3,174.69,5,1,14.3,0
C04033,31,46835,689,12.9,288.97,2,0,10.3,0
C04472,56,48744,674,5.9,248.14,0,0,23.8,0
C04158,33,58343,633,3.2,318.59,2,1,19.6,0
C00347,60,43213,669,6.4,133.21,2,1,20.6,0
C01186,33,72859,785,8.4,107.96,3,1,22.6,0
C04007,31,50172,624,0.2,207.69,2,3,20.3,0
C01516,58,75104,705,6.5,173.96,2,1,14.3,0
C04670,38,53279,626,1.1,171.09,2,1,21.7,0
C00579,56,52444,615,4.7,20.0,1,3,19.0,0
C01965,53,76425,607,11.2,249.2,5,2,23.8,0
C00076,40,81734,706,9.8,172.58,0,0,25.1,0
C01430,52,61026,608,3.1,196.63,3,0,11.8,0
C03713,53,39485,835,8.9,242.36,0,0,23.1,0
C04431,57,41862,572,6.2,192.41,3,1,15.9,0
C02752,24,37424,639,6.2,225.32,4,3,20.1,0
C04953,52,43537,652,9.1,149.58,3,2,9.5,1
C01847,37,42015,562,6.2,20.0,3,0,11.1,0
C00132,43,40543,678,4.2,261.35,1,2,13.3,0
C00179,57,46720,622,10.1,208.69,2,2,18.3,0
C02900,29,44976,631,7.6,147.96,2,0,20.0,0
C04467,52,65276,535,5.1,205.91,3,1,17.0,0
C04195,43,63291,710,4.4,214.26,3,2,18.2,0
C02523,29,50012,656,3.7,136.03,3,0,24.2,0
C01843,53,53044,734,1.4,257.23,0,0,16.6,0
C02099,51,63471,641,6.4,314.81,5,1,8.4,0
C03950,27,51202,687,0.2,189.54,3,0,20.5,0
C02374,36,34328,605,3.3,86.31,2,1,17.3,0
C00605,54,69938,706,0.2,196.11,2,2,9.3,0
C02628,21,50840,557,5.4,190.04,2,1,17.3,0
C00026,46,48502,706,8.6,224.68,2,1,27.9,0
C00659,23,53939,677,6.6,177.92,2,1,15.5,0
C04978,25,58006,633,3.5,215.65,1,0,22.1,0
C03318,36,83911,587,7.2,107.65,1,1,24.8,0
C03869,29,81414,586,10.4,154.01,1,4,12.1,0
C00174,49,79861,776,3.9,226.36,1,3,22.5,0
C01612,26,65702,629,7.1,262.74,2,0,18.4,0
C00438,58,72112,786,5.2,288.15,5,1,7.7,0
C00332,35,48043,604,5.0,197.38,3,0,30.2,0
C03101,35,80715,752,4.7,220.74,4,0,24.6,0
C01455,43,64635,828,8.9,384.95,3,0,26.9,0
C00343,45,46350,657,5.5,166.38,3,2,12.0,0
C03210,30,52412,778,5.4,294.19,3,2,30.9,0
C04577,24,45994,732,9.2,206.16,0,1,25.3,0
C01089,47,62069,687,3.4,146.65,2,1,27.9,0
C00480,25,68478,568,3.6,119.11,3,0,16.2,0
C00728,24,55590,673,2.5,132.41,1,2,7.6,0
C03784,51,53106,574,2.9,194.9,2,2,16.8,0
C00977,24,70965,696,8.7,328.5,0,1,10.3,0
C03785,60,55154,621,13.2,225.05,3,0,23.0,0
C02978,56,54398,752,6.1,184.79,2,0,10.4,0
C01929,28,68135,741,6.4,170.4,4,3,16.4,0
C01469,52,21446,754,2.2,221.26,4,2,17.1,0
C01225,37,62318,733,9.1,263.51,2,1,21.9,0
C02857,43,69824,585,6.4,187.53,2,0,12.6,0
C01953,23,39789,629,2.1,82.45,7,0,32.0,0
C04831,34,87429,639,3.3,133.27,2,1,17.0,0
C04501,48,84332,788,4.2,288.64,0,2,25.0,0
C01893,56,55436,651,5.6,188.23,1,1,14.8,0
C01300,22,49500,530,3.6,319.06,2,2,23.9,0
C02991,39,46161,624,4.5,355.8,2,0,35.0,0
C04600,50,57116,676,3.4,197.81,5,1,17.2,0
C00661,28,66375,730,5.6,276.55,1,2,16.8,0
C04578,28,66510,755,7.9,151.49,5,1,11.5,0
C04074,58,58284,770,8.8,190.48,1,0,20.3,0
C02785,57,68018,777,0.6,223.01,2,2,18.0,0
C04938,44,48492,643,4.4,226.81,1,3,24.2,0
C03828,42,101528,641,5.4,144.66,0,0,1.6,0
C02715,41,54201,617,8.2,171.66,1,0,22.4,0
C04658,43,70473,692,3.7,58.86,3,1,17.1,0
C00268,34,37897,631,11.9,138.71,4,1,16.5,0
C04443,48,54455,685,6.1,223.31,0,0,15.3,0
C04960,58,50904,673,6.8,233.09,0,0,24.6,0
C03373,33,61577,754,5.0,189.87,1,0,10.8,0
C03596,32,54072,702,6.6,142.25,1,1,15.9,0
C04317,60,50495,642,10.5,188.2,4,2,13.6,0
C03723,51,53998,684,3.7,115.14,1,2,13.1,0
C03407,35,64728,675,4.7,119.38,0,4,11.4,0
C01279,21,53488,747,4.9,163.78,3,1,12.9,0
C04641,54,44604,731,7.6,166.06,3,1,19.5,0
C03918,54,55521,687,3.3,82.34,2,2,24.5,0
C02679,44,47343,565,1.3,315.14,1,0,13.8,0
C01622,21,53879,786,3.9,241.31,0,0,10.3,0
C04104,21,40646,731,6.1,176.98,2,2,24.1,0
C02858,52,72873,638,6.6,162.4,1,0,15.6,0
C01897,43,53783,665,4.6,159.85,6,0,12.5,0
C03925,46,64368,634,3.2,157.83,3,1,10.3,0
C03015,40,63372,712,3.1,148.32,2,0,24.0,0
C04439,34,51629,770,5.7,297.21,2,1,22.2,0
C00068,35,67073,691,0.7,105.84,2,1,26.7,0
C02043,50,61415,706,3.4,263.37,0,0,20.1,0
C02581,36,53188,660,3.2,259.25,2,0,10.6,0
C03783,25,45057,713,4.1,148.58,1,0,18.3,0
C03791,25,52435,641,7.8,215.74,2,0,15.6,1
C00821,21,18000,774,0.8,211.6,0,1,20.5,0
C01227,25,63508,786,2.1,297.29,4,1,11.5,0
C02992,46,53857,636,6.6,251.41,3,1,12.0,0
C03133,51,42313,669,10.0,133.28,3,1,20.3,0
C02744,58,39328,679,4.3,124.34,3,1,17.2,0
C04458,22,61993,702,4.4,218.46,5,1,35.0,0
C04270,41,37805,642,0.2,115.83,6,0,23.8,0
C03350,52,60880,593,8.1,68.1,1,1,17.8,0
C01144,54,46795,523,2.6,168.37,2,0,11.8,0
C00398,28,65977,627,0.2,161.55,0,1,17.1,0
C02907,45,69872,560,4.1,175.91,1,1,17.7,0
C04302,47,64910,566,8.7,94.99,1,1,20.8,0
C02760,38,51476,624,3.2,143.31,1,3,15.5,0
C01399,22,56290,771,2.0,259.9,3,3,25.4,0
C01660,31,66636,709,0.2,134.83,2,2,24.6,0
C00980,43,60629,717,9.1,236.06,2,0,12.7,0
C01299,42,96995,625,10.6,209.39,1,1,16.5,0
C03556,38,54200,636,9.2,127.35,1,3,26.3,0
C00083,27,71235,722,6.4,177.02,4,0,14.9,0
C04508,44,65596,667,1.1,41.36,4,0,19.8,0
C02459,39,86594,673,2.2,192.96,5,0,23.7,0
C03740,54,33228,673,6.8,211.58,2,1,17.8,0
C03782,30,68407,666,9.4,80.94,1,1,14.4,0
C02289,58,49175,671,10.0,95.77,1,1,24.6,0
C00424,44,63584,676,0.5,105.46,1,2,18.9,0
C04340,41,38422,703,2.4,207.51,0,0,9.9,0
C01905,34,52006,791,3.4,152.31,2,0,33.3,0
C04539,54,38682,652,2.7,272.57,2,1,25.3,0
C03353,25,43366,608,6.6,150.11,3,1,11.8,0
C03103,21,60062,607,0.2,133.79,3,1,14.8,0
C01566,39,58847,608,5.1,397.59,6,0,22.7,0
C03356,38,34088,641,0.2,225.46,1,2,20.2,0
C00840,57,70136,739,7.1,251.56,1,1,22.6,0
C00501,25,79001,722,8.5,169.05,3,0,22.4,0
C00142,29,76152,612,11.4,354.02,2,1,17.0,0
C01378,51,51839,673,9.5,207.92,0,0,23.2,0
C03698,37,54356,799,3.7,20.0,1,0,23.6,0
C02145,35,67728,634,10.9,211.77,1,2,19.6,0
C01139,50,59635,672,0.2,126.32,3,0,14.1,0
C02928,33,45639,637,3.6,92.1,3,0,21.7,0
C01788,24,76116,525,3.7,227.62,0,2,18.8,0
C03485,37,62934,708,12.6,174.78,0,1,21.7,0
C00551,53,36849,823,3.2,203.86,0,1,22.9,0
C04907,32,23145,591,8.8,146.75,0,2,26.7,0
C02020,39,63077,809,5.1,121.53,1,1,8.5,0
C00949,58,63757,714,5.1,284.06,0,1,17.3,0
C02601,55,68557,754,3.3,176.31,4,1,22.6,0
C00533,27,45849,733,2.3,239.44,1,0,23.6,0
C01830,60,49197,757,6.6,182.07,0,1,21.5,0
C02918,58,50141,690,8.5,216.9,4,2,18.8,0
C04419,49,50663,722,7.2,98.13,2,0,17.4,0
C03872,25,47014,570,4.4,101.52,1,3,23.6,0
C01603,54,52345,709,0.2,180.62,1,1,21.0,0
C00640,58,66090,675,0.2,62.11,1,1,26.6,0
C04833,36,43897,772,8.3,134.81,2,1,22.4,0
C00968,33,49629,616,2.7,209.92,4,0,19.4,1
C04238,25,49016,684,6.4,137.1,3,0,17.3,0
C02698,37,71185,649,8.9,106.99,2,0,29.4,0
C01684,52,40341,747,3.5,216.71,2,2,8.8,0
C04471,37,51447,651,0.4,141.59,1,1,28.6,0
C02343,42,84718,750,9.8,74.57,4,0,20.9,0
C00156,47,76170,576,0.7,227.67,0,0,25.7,0
C02488,23,63045,713,4.5,162.93,2,1,15.1,0
C04642,22,45471,653,8.6,292.45,2,1,24.1,0
C01090,26,34964,640,8.0,172.32,3,1,8.3,0
C02656,43,79093,608,10.9,384.6,1,0,12.8,0
C04241,34,67290,641,0.2,202.56,2,0,24.2,0
C00289,42,54615,785,8.3,203.83,2,1,20.2,0
C00931,42,64378,555,7.4,209.18,2,4,28.3,0
C02536,60,57937,766,6.1,87.4,3,1,18.0,0
C04029,48,28915,716,7.6,127.68,1,0,10.2,0
C03372,30,50965,606,5.3,230.41,1,1,20.2,0
C04622,60,22539,641,5.0,166.34,2,1,11.7,0
C03292,39,64919,577,4.4,171.19,1,2,17.4,0
C00943,57,31761,711,7.8,225.9,2,0,19.3,0
C03860,38,86463,713,3.7,209.34,3,1,16.8,0
C04663,27,63735,777,9.6,86.41,0,0,28.6,0
C01699,35,76300,756,5.4,222.59,0,2,9.6,0
C04709,51,82025,550,5.7,100.92,3,1,16.8,0
C03201,57,32277,702,6.9,155.44,3,2,22.5,0
C04602,58,65892,715,10.9,182.03,3,1,8.9,0
C04609,55,68516,472,4.1,158.46,2,2,1.0,0
C00986,47,76052,695,6.4,123.11,1,0,20.7,0
C03319,31,49789,719,2.3,124.19,2,0,12.1,0
C02868,27,52341,759,4.2,111.32,2,1,20.5,1
C04057,54,97001,673,8.3,162.68,3,0,8.6,0
C04778,50,52256,637,0.2,145.27,2,1,15.0,0
C00982,49,62876,689,4.1,45.56,2,1,5.9,0
C02493,58,65495,666,2.3,356.35,1,0,15.1,0
C03793,31,39449,552,8.2,120.58,0,2,19.1,0
C03549,33,40507,718,0.2,184.42,4,0,15.6,1
C02943,51,41041,691,5.0,219.84,2,2,20.8,0
C03528,24,54242,785,4.4,231.47,2,2,30.6,0
C03846,40,77292,570,7.2,166.35,3,0,15.8,0
C01458,39,51534,720,0.2,182.24,1,0,7.1,0
C01396,44,53681,607,5.6,239.08,4,1,15.0,0
C00265,60,54241,641,1.2,292.62,2,3,20.5,0
C04096,42,64748,751,8.7,206.49,1,1,16.3,0
C00930,44,45876,744,0.2,109.92,1,2,13.0,0
C04872,59,52453,667,2.8,151.14,1,1,14.9,0
C02693,57,46280,688,2.7,245.53,3,1,30.5,0
C00247,51,54050,600,2.0,135.5,4,2,21.7,0
C03590,57,45463,780,5.1,155.66,1,1,21.1,0
C01759,43,75843,647,0.6,269.8,1,0,23.9,0
C04866,44,79438,707,6.0,67.84,4,3,13.5,0
C02811,41,62307,668,7.2,167.26,6,0,15.4,0
C00924,26,56870,612,0.2,256.0,1,1,1.2,0
C02881,22,85339,771,8.5,258.68,0,1,17.0,0
C00269,45,52879,629,4.2,258.81,0,1,18.6,0
C00670,26,66232,647,8.9,187.71,2,2,17.4,0
C04476,33,33661,617,5.0,72.88,1,2,9.7,0
C01911,23,67659,658,6.2,185.83,2,3,17.7,0
C02986,46,59730,680,6.0,200.69,3,0,26.4,1
C01153,38,28376,690,8.7,110.92,0,1,35.0,0
C04818,34,48696,668,3.8,221.53,3,1,20.2,0
C03456,55,50082,742,4.6,149.81,3,0,19.1,0
C04242,31,38705,700,11.3,236.27,1,2,16.3,0
C04550,55,71236,700,4.7,313.44,0,2,19.5,0
C02173,60,95969,583,1.7,49.82,4,0,25.1,0
C04516,52,80846,584,6.8,198.71,2,2,12.7,0
C01916,41,60085,640,2.8,277.28,2,1,5.7,1
C00613,52,44922,787,4.3,64.58,2,0,20.6,0
C02407,35,85557,641,5.7,209.21,3,0,19.1,0
C04206,53,47884,716,8.2,143.3,1,0,20.6,0
C01899,50,46595,647,3.7,203.05,3,1,20.7,0
C01650,54,28531,584,0.2,172.91,1,0,21.4,0
C02608,31,44039,679,5.6,283.03,3,0,12.6,0
C00259,28,58163,686,2.5,195.03,1,0,12.8,0
C00848,23,63309,693,8.2,84.4,1,5,26.8,0
C04252,36,48014,680,5.2,226.25,2,1,24.2,0
C01234,50,56195,695,4.5,217.31,0,2,16.5,0
C01128,46,53914,609,0.7,238.16,1,1,19.6,0
C01968,39,43720,574,5.4,192.75,3,1,14.4,0
C00559,52,51020,694,7.7,165.38,2,1,15.2,0
C03906,51,42747,813,4.2,297.46,0,1,14.5,0
C00485,39,43808,642,1.1,210.2,0,2,15.2,0
C01321,25,68870,710,6.5,171.72,0,0,28.1,0
C03405,36,70137,753,5.3,152.19,1,2,10.6,0
C00008,48,42586,571,11.0,71.03,0,2,20.0,0
C03280,50,57929,650,1.4,135.36,0,1,20.4,0
C03190,54,19750,628,0.2,215.31,3,0,17.0,0
C01451,32,34478,742,4.8,264.25,3,2,12.6,0
C03981,39,69470,618,5.3,252.51,2,0,16.8,0
C01815,56,59377,720,4.7,185.18,2,3,24.2,0
C00774,49,70028,717,4.1,282.04,0,2,25.2,1
C01012,52,40853,640,6.7,70.77,3,1,23.2,0
C02819,26,40230,710,6.4,20.0,4,2,9.4,0
C03276,57,66959,761,6.6,295.68,2,1,22.7,0
C01992,38,67271,652,5.3,151.56,1,0,18.6,0
C01278,51,68668,657,4.3,148.43,4,1,21.1,0
C01784,59,68574,651,3.7,73.7,3,1,13.8,0
C03106,33,52630,718,4.9,62.49,0,0,20.4,0
C00447,33,53590,653,3.2,96.0,3,3,20.1,0
C00881,24,63779,665,7.0,218.69,2,1,20.9,0
C04460,47,66393,720,0.2,212.05,1,1,10.8,0
C00782,46,54059,585,8.0,188.86,2,0,11.8,0
C01750,49,42353,659,7.5,152.21,1,1,19.0,0
